"Name","DisplayName","Events","Guid","FileName","MessageFile","SubstitutionFile","ResourceFile","Levels","Keywords","SendsTo"
"Microsoft-Windows-ResourcePublication","Microsoft-Windows-ResourcePublication","10","74c2135f-cc76-45c3-879a-ef3bb1eeaf86","fdrespub.dll","C:\Windows\system32\fdrespub.dll","C:\Windows\system32\fdrespub.dll","C:\Windows\system32\fdrespub.dll","Error, Information","core","System, Microsoft-Windows-ResourcePublication/Tracing"
"Microsoft-Windows-Speech-TTS","Microsoft-Windows-Speech-TTS","5","74dcc47a-846e-4c98-9e2c-80043ed82b15","","C:\Windows\system32\Speech\Engines\TTS\MSTTSEngine.dll","","C:\Windows\system32\Speech\Engines\TTS\MSTTSEngine.dll","Information","PerfInstrumentation, PerfDiagnostics","Microsoft-Windows-TTS/Diagnostic"
"Microsoft-Antimalware-Service","Microsoft-Antimalware-Service","32","751ef305-6c6e-4fed-b847-02ef79d26aef","MpSvc.dll","C:\Program Files\Windows Defender\MpSvc.dll","","C:\Program Files\Windows Defender\MpSvc.dll","Information","",""
"Microsoft-Windows-IME-KRAPI","Microsoft-Windows-IME-KRAPI","8","7562948e-2671-4dda-8f8f-bf945ef984a1","","C:\Windows\system32\IME\IMEKR\imkrapi.dll","","C:\Windows\system32\IME\IMEKR\imkrapi.dll","Information","","Microsoft-Windows-IME-KRAPI/Analytic"
"Microsoft-Windows-Dism-Api","Deployment Image Servicing And Management API","76","75b0da21-8b50-42eb-9448-ec48b1729b57","DismApi.dll","C:\Windows\system32\DismApi.dll","","C:\Windows\system32\DismApi.dll","Information","DismApiEvent, DismApiCommandThreadEvent, DismApiCommandObjectEvent, DismApiCommandQueueEvent, DismApiSessionTableEvent","Microsoft-Windows-Dism-Api/Analytic, Microsoft-Windows-Dism-Api/InternalAnalytic, Microsoft-Windows-Dism-Api/ExternalAnalytic"
"Microsoft-Windows-SetupUGC","Microsoft-Windows-SetupUGC","6","75ebc33e-0870-49e5-bdce-9d7028279489","SetupUGC.exe","C:\Windows\system32\SetupUGC.exe","","C:\Windows\system32\SetupUGC.exe","Information","keyPerformance","Microsoft-Windows-SetupUGC/Analytic, Setup"
"Microsoft-Windows-Audit","Microsoft-Windows-Audit","6","75ebc33e-0936-4a55-9d26-5f298f3180bf","audit.exe","C:\Windows\system32\oobe\audit.exe","","C:\Windows\system32\oobe\audit.exe","Information","keyPerformance, keyDiagnostic","Microsoft-Windows-Audit/Analytic, Setup"
"Microsoft-Windows-CmiSetup","Microsoft-Windows-CmiSetup","6","75ebc33e-0cc6-49da-8cd9-8903a5222aa0","CmiSetup.dll","C:\Windows\system32\oobe\CmiSetup.dll","","C:\Windows\system32\oobe\CmiSetup.dll","Information","keyPerformance","Microsoft-Windows-CmiSetup/Analytic, Setup"
"Microsoft-Windows-Sysprep","Microsoft-Windows-Sysprep","14","75ebc33e-77b8-4ba8-9474-4f4a9db2f5c6","sysprep.exe","C:\Windows\system32\sysprep\sysprep.exe","","C:\Windows\system32\sysprep\sysprep.exe","Information","keyPerformance, keySysprep","Microsoft-Windows-Sysprep/Analytic, Setup"
"Microsoft-Windows-OobeLdr","Microsoft-Windows-OobeLdr","8","75ebc33e-8670-4eb6-b535-3b9d6bb222fd","OobeLdr.exe","C:\Windows\system32\oobe\OobeLdr.exe","","C:\Windows\system32\oobe\OobeLdr.exe","Information","keyPerformance, keyDiagnostic","Microsoft-Windows-OobeLdr/Analytic, Setup"
"Microsoft-Windows-Setup","Microsoft-Windows-Setup","6","75ebc33e-997f-49cf-b49f-ecc50184b75d","winsetup.dll","C:\Windows\system32\oobe\winsetup.dll","","C:\Windows\system32\oobe\winsetup.dll","Information","keyPerformance, keySysprep","Microsoft-Windows-Setup/Analytic, Setup, System"
"Microsoft-Windows-Windeploy","Microsoft-Windows-Windeploy","5","75ebc33e-c8ae-4f93-9ca1-683a53e20cb6","windeploy.exe","C:\Windows\system32\oobe\windeploy.exe","","C:\Windows\system32\oobe\windeploy.exe","Information","keyPerformance","Microsoft-Windows-Windeploy/Analytic, Setup"
"Microsoft-Windows-SetupCl","Microsoft-Windows-SetupCl","22","75ebc33e-d017-4d0f-93ab-0b4f86579164","setupcl.exe","C:\Windows\system32\setupcl.exe","","C:\Windows\system32\setupcl.exe","Error, Information","keyPerformance, keyDiagnostic","Microsoft-Windows-SetupCl/Analytic"
"Microsoft-Windows-Calculator","Microsoft-Windows-Calculator","27","75f48521-4131-4ac3-9887-65473224fcb2","calc.exe","C:\Windows\system32\calc.exe","","C:\Windows\system32\calc.exe","Error, Information","Calculator, Response Time","Microsoft-Windows-Calculator/Diagnostic, Microsoft-Windows-Calculator/Debug"
"Microsoft-Windows-SNMP-Agent-Service","","12","76661966-7798-48c4-afc5-67baa2e9a3fd","snmp.exe","C:\Windows\system32\snmp.exe","","C:\Windows\system32\snmp.exe","","Classic",""
"Microsoft-Windows-Workplace Join","","10","76ab12d5-c986-4e60-9d7c-2a092b284cdd","deviceregistration.dll","C:\Windows\system32\deviceregistration.dll","","C:\Windows\system32\deviceregistration.dll","Error, Information","","Microsoft-Windows-Workplace Join/Admin"
"Microsoft-Windows-PhotoAcq","Microsoft-Windows-PhotoAcq","8","76cfa528-b26e-b773-62d0-9588270442a6","PhotoAcq.dll","C:\Program Files\Windows Photo Viewer\PhotoAcq.dll","","C:\Program Files\Windows Photo Viewer\PhotoAcq.dll","Information","","Microsoft-Windows-PhotoAcq/Analytic"
"Microsoft-Windows-ApplicationResourceManagementSystem","Microsoft-Windows-ApplicationResourceManagementSystem","265","770ca594-b467-4811-b355-28f5e5706987","MrmCoreR.dll","C:\Windows\system32\MrmCoreR.dll","","C:\Windows\system32\MrmCoreR.dll","Error, Warning, Information","","Microsoft-Windows-ApplicationResourceManagementSystem/Diagnostic, Microsoft-Windows-ApplicationResourceManagementSystem/Operational"
"Microsoft-Windows-WinMDE","Windows Media Delivery Engine","4","77549803-7bb1-418b-a98e-f2e22f35a873","winmde.dll","C:\Windows\system32\winmde.dll","","C:\Windows\system32\winmde.dll","Information","","Microsoft-Windows-WinMDE/MDE"
"Microsoft-Windows-XWizards","Microsoft-Windows-XWizards","3","777ba8fe-2498-4875-933a-3067de883070","xwizards.dll","C:\Windows\system32\xwizards.dll","","C:\Windows\system32\xwizards.dll","Error, Warning, Information","","Application"
"Microsoft-Windows-WWAN-MM-EVENTS","Microsoft-Windows-WWAN-MM-EVENTS","9","7839bb2a-2ea3-4eca-a00f-b558ba678bec","wwansvc.dll","C:\Windows\system32\wwansvc.dll","","C:\Windows\system32\wwansvc.dll","Error, Information","L2ConnectPath, ClosePath, Configuration, StateTransition, Response Time","Microsoft-Windows-WWAN-MM-Events/Diagnostic"
"Microsoft-Windows-D3D9","","9","783aca0a-790e-4d7f-8451-aa850511c6b9","d3d9.dll","C:\Windows\system32\d3d9.dll","","C:\Windows\system32\d3d9.dll","Log Always","Events","Microsoft-Windows-Direct3D9/Analytic"
"Microsoft-Windows-NetworkStatus","Microsoft Windows Network Status","1","7868b0d4-1423-4681-afdf-27913575441e","networkstatus.dll","C:\Windows\system32\networkstatus.dll","","C:\Windows\system32\networkstatus.dll","Information","Aoac","Microsoft-Windows-NetworkStatus/Analytic"
"Microsoft-Windows-MSDTC Client","Microsoft-Windows-MSDTC Client","69","7a67066e-193f-4d3a-82d3-322fee5259de","comres.dll","C:\Windows\system32\comres.dll","","C:\Windows\system32\comres.dll","","Classic","Application"
"Microsoft-Windows-Kernel-WHEA","Microsoft-Windows-Kernel-WHEA","31","7b563579-53c8-44e7-8236-0f87b9fe6594","PSHED.DLL","C:\Windows\system32\PSHED.DLL","","C:\Windows\system32\PSHED.DLL","Error, Warning, Information","WheaError, SQM","System, Microsoft-Windows-Kernel-WHEA/Errors, Microsoft-Windows-Kernel-WHEA/Operational"
"Microsoft-Windows-HttpEvent","Microsoft-Windows-HttpEvent","25","7b6bc78c-898b-4170-bbf8-1a469ea43fc5","HTTP.SYS","C:\Windows\system32\drivers\HTTP.SYS","C:\Windows\system32\drivers\http.sys","C:\Windows\system32\drivers\http.sys","","Classic","System"
"Microsoft-Windows-NetworkSecurity","","8","7b702970-90bc-4584-8b20-c0799086ee5a","fwpuclnt.dll","C:\Windows\System32\fwpuclnt.dll","","C:\Windows\System32\fwpuclnt.dll","Verbose","","Microsoft-Windows-NetworkSecurity/Debug"
"Microsoft-Windows-WMPNSSUI","Microsoft-Windows-WMPNSSUI","10","7c314e58-8246-47d1-8f7a-4049dc543e0b","wmpnssui.dll","C:\Program Files\Windows Media Player\wmpnssui.dll","","C:\Program Files\Windows Media Player\wmpnssui.dll","Information","","Microsoft-Windows-WMPNSSUI/Diagnostic"
"Microsoft-Windows-IME-CandidateUI","Microsoft-Windows-IME-CandidateUI","4","7c4117b1-ed82-4f47-b2ca-29e4e25719c7","","C:\Windows\system32\IME\shared\mscand20.dll","","C:\Windows\system32\IME\shared\mscand20.dll","Information","","Microsoft-Windows-IME-CandidateUI/Analytic"
"Microsoft-Windows-SoftwareRestrictionPolicies","Microsoft-Windows-SoftwareRestrictionPolicies","6","7d29d58a-931a-40ac-8743-48c733045548","Microsoft-Windows-System-Events.dll","C:\Windows\system32\Microsoft-Windows-System-Events.dll","","C:\Windows\system32\Microsoft-Windows-System-Events.dll","Warning, Information","","Application"
"Microsoft-Windows-WinHttp","Microsoft-Windows-WinHttp","28","7d44233d-3055-4b9c-ba64-0d47ca40a232","winhttp.dll","C:\Windows\system32\winhttp.dll","","C:\Windows\system32\winhttp.dll","Verbose","Keyword.API, Keyword.SEND, Keyword.RECEIVE, Keyword.L3_CONNECT, Keyword.CLOSE, Keyword.SECURITY, Keyword.CONFIGURATION, Keyword.GLOBAL, Keyword.DROPPED, Keyword.PII_PRESENT, Keyword.PACKET, Keyword.ADDRESS, Keyword.CONTEXT_EVENT, Keyword.STATE_TRANSITION, Classic","Microsoft-Windows-WinHttp/Diagnostic, Microsoft-Windows-WinHTTP-NDF/Diagnostic"
"Microsoft-Windows-TPM-WMI","Microsoft-Windows-TPM-WMI","8","7d5387b0-cbe0-11da-a94d-0800200c9a66","Win32_Tpm.dll","C:\Windows\system32\wbem\Win32_Tpm.dll","","C:\Windows\system32\wbem\Win32_Tpm.dll","Warning, Information","","System"
"Microsoft-Windows-Folder Redirection","Microsoft-Windows-Folder Redirection","29","7d7b0c39-93f6-4100-bd96-4dda859652c5","fdeploy.dll","C:\Windows\System32\fdeploy.dll","","C:\Windows\System32\fdeploy.dll","Error, Warning, Information","","Application, Microsoft-Windows-Folder Redirection/Operational"
"Microsoft-Windows-Dwm-Redir","Microsoft-Windows-Dwm-Redir","9","7d99f6a4-1bec-4c09-9703-3aaa8148347f","dwmredir.dll","C:\Windows\system32\dwmredir.dll","","C:\Windows\system32\dwmredir.dll","Information","DwmRedir","Microsoft-Windows-Dwm-Redir/Diagnostic"
"Microsoft-Windows-DfsSvc","Microsoft-Windows-DfsSvc","50","7da4fe0e-fd42-4708-9aa5-89b77a224885","netevent.dll","C:\Windows\system32\netevent.dll","","C:\Windows\system32\netevent.dll","","Classic","System"
"Microsoft-Windows-Kernel-Network","Microsoft-Windows-Kernel-Network","22","7dd42a49-5329-4832-8dfd-43d979153a88","Microsoft-Windows-System-Events.dll","C:\Windows\system32\Microsoft-Windows-System-Events.dll","","C:\Windows\system32\Microsoft-Windows-System-Events.dll","Information","KERNEL_NETWORK_KEYWORD_IPV4, KERNEL_NETWORK_KEYWORD_IPV6","Microsoft-Windows-Kernel-Network/Analytic"
"Microsoft-IEDVTOOL","Microsoft-IEDVTOOL","9","7de899b6-de3f-4892-bf66-0a8739ba939b","iedvtool.dll","C:\Program Files\Internet Explorer\iedvtool.dll","","C:\Program Files\Internet Explorer\iedvtool.dll","Information","tabmanagement, sourceload","Microsoft-IEDVTOOL/Diagnostic"
"Microsoft-Windows-D3D10Level9","","9","7e7d3382-023c-43cb-95d2-6f0ca6d70381","d3d10level9.dll","C:\Windows\system32\d3d10level9.dll","","C:\Windows\system32\d3d10level9.dll","Log Always","Resources, Devices","Microsoft-Windows-D3D10Level9/Analytic, Microsoft-Windows-D3D10Level9/PerfTiming"
"Microsoft-Windows-DAL-Provider","Microsoft-Windows-DAL-Provider","17","7e87506f-bace-4bf1-bc09-3a1f37045c71","pcsvDevice.dll","C:\Windows\system32\pcsvDevice.dll","","C:\Windows\system32\pcsvDevice.dll","Information","","Microsoft-Windows-DAL-Provider/Operational, Microsoft-Windows-DAL-Provider/Analytic"
"Microsoft-Windows-IIS-Logging","Microsoft-Windows-IIS-Logging","1","7e8ad27f-b271-4ea2-a783-a47bde29143b","iisres.dll","C:\Windows\system32\inetsrv\iisres.dll","","C:\Windows\system32\inetsrv\iisres.dll","Information","","Microsoft-IIS-Logging/Logs"
"Microsoft-Windows-BranchCache","Microsoft-Windows-BranchCache","41","7eafcf79-06a7-460b-8a55-bd0a0c9248aa","peerdistsvc.dll","C:\Windows\system32\peerdistsvc.dll","","C:\Windows\system32\peerdistsvc.dll","Error, Warning, Information","","Microsoft-Windows-BranchCache/Operational"
"Microsoft-Windows-MP4SDECD","Microsoft-Windows-MP4SDECD","25","7f2bd991-ae93-454a-b219-0bc23f02262a","mp4sdecd.dll","C:\Windows\system32\mp4sdecd.dll","","C:\Windows\system32\mp4sdecd.dll","Information, Verbose","","WINDOWS_MP4SDECD_CHANNEL"
"Microsoft-Windows-PrintService-USBMon","Microsoft-Windows-PrintService-USBMon","4","7f812073-b28d-4afc-9ced-b8010f914ef6","USBMon.dll","C:\Windows\system32\USBMon.dll","","C:\Windows\system32\USBMon.dll","Information","","Microsoft-Windows-PrintService-USBMon/Debug"
"Microsoft-IE-JSDumpHeap","Microsoft-IE-JSDumpHeap","7","7f8e35ca-68e8-41b9-86fe-d6adc5b327e7","mshtml.dll","C:\Windows\system32\mshtml.dll","","C:\Windows\system32\mshtml.dll","","jsdumpheap, jsdumpheapEnvelopeOnly","Microsoft-JSDumpHeap/Diagnostic"
"Microsoft-Windows-ComDlg32","Microsoft-Windows-ComDlg32","17","7f912b92-21ad-496e-b97a-88622a72bc42","comdlg32.dll","C:\Windows\system32\comdlg32.dll","","C:\Windows\system32\ComDlg32.dll","Information","Response Time","Microsoft-Windows-ComDlg32/Debug, Microsoft-Windows-ComDlg32/Analytic"
"Microsoft-Windows-PerfDisk","Microsoft-Windows-PerfDisk","6","7f9d83de-8abb-457f-98e8-4ad161449ecc","perfdisk.dll","C:\Windows\system32\perfdisk.dll","","C:\Windows\system32\perfdisk.dll","","Classic","Application"
"Microsoft-Windows-ResetEng-Trace","","4","7fa514b5-a023-4b62-a6ab-2946a483e065","reseteng.dll","C:\Windows\system32\reseteng.dll","","C:\Windows\system32\reseteng.dll","Information","ResetEngTrace","Microsoft-Windows-ResetEng-Trace/Diagnostic"
"Microsoft-Windows-DxgKrnl","","330","802ec45a-1e99-4b83-9920-87c98277ba9d","dxgkrnl.sys","C:\Windows\system32\drivers\dxgkrnl.sys","","C:\Windows\system32\drivers\dxgkrnl.sys","Log Always, Information","Base, Profiler, References, ForceVsync, Patch, Cdd, Resource, Memory, Dxgkrnl_StatusChangeNotify, DxgKrnl_Power, DriverEvents, LongHaul, StablePower, StablePower2, HistoryBuffer, GPUScheduler, DxgKrnl, DxgKrnl_WDI, Miracast, Response Time, SQM","Microsoft-Windows-DxgKrnl/Diagnostic, Microsoft-Windows-DxgKrnl/Performance"
"Microsoft-Windows-NAPIPSecEnf","Microsoft-Windows-NapIpsecEnforcement","6","8115579e-2bea-4c9e-9ab1-821cc2c98ab0","napipsec.dll","C:\Windows\system32\napipsec.dll","","C:\Windows\system32\napipsec.dll","","Classic","System"
"Microsoft-Windows-AppXDeployment","Microsoft-Windows-AppXDeployment","56","8127f6d4-59f9-4abf-8952-3e3a02073d5f","AppXDeploymentClient.dll","C:\Windows\system32\AppXDeploymentClient.dll","","C:\Windows\system32\AppXDeploymentClient.dll","Error, Warning, Information","APPXDEPLOYMENT_KEYWORD, APPMODEL_RUNTIME_DMR_KEYWORD, AppXDeployment, DMR, Response Time","Microsoft-Windows-AppXDeployment/Diagnostic, Microsoft-Windows-AppXDeployment/Operational"
"Microsoft-Windows-PushNotifications-InProc","Microsoft-Windows-PushNotifications-InProc","10","815a1f4a-3f8d-4b37-9b31-5142f9d724a5","wpninprc.dll","C:\Windows\System32\wpninprc.dll","","C:\Windows\System32\wpninprc.dll","Error, Information","","Microsoft-Windows-PushNotification-InProc/Debug"
"Microsoft-Windows-UIAutomationCore","","28","820a42d8-38c4-465d-b64e-d7d56ea1d612","UIAutomationCore.dll","C:\Windows\system32\UIAutomationCore.dll","","C:\Windows\system32\UIAutomationCore.dll","Information","PerfInstrumentation, Response Time","Microsoft-Windows-UIAutomationCore/Diagnostic, Microsoft-Windows-UIAutomationCore/Perf, Microsoft-Windows-UIAutomationCore/Debug"
"Microsoft-Windows-Hyper-V-Integration-KvpExchange","Microsoft-Windows-Hyper-V-Integration-Data-Exchange","11","82d60869-5ada-4d49-b76a-309b09666584","vmickvpexchange.dll","C:\Windows\system32\vmickvpexchange.dll","C:\Windows\system32\wbem\wmiutils.dll","C:\Windows\system32\vmickvpexchange.dll","Critical, Error, Warning, Information","","Microsoft-Windows-Hyper-V-Integration-Admin, Microsoft-Windows-Hyper-V-Integration-Debug"
"Microsoft-Windows-Narrator","Microsoft-Windows-Narrator","142","835b79e2-e76a-44c4-9885-26ad122d3b4d","srh.dll","C:\Windows\system32\srh.dll","","C:\Windows\system32\srh.dll","Information","PerfInstrumentation, PerfDiagnostics","Microsoft-Windows-Narrator/Diagnostic"
"Microsoft-Windows-DUI","Microsoft-Windows-DUI","125","8360bd0f-a7dc-4391-91a7-a457c5c381e4","dui70.dll","C:\Windows\system32\dui70.dll","","C:\Windows\system32\dui70.dll","Information","Default","Microsoft-Windows-DUI/Diagnostic"
"Microsoft-Windows-SettingSync","Microsoft-Windows-SettingSync","441","83d6e83b-900b-48a3-9835-57656b6f6474","SettingSyncCore.dll","C:\Windows\system32\SettingSyncCore.dll","","C:\Windows\system32\SettingSyncCore.dll","Critical, Error, Warning, Information, Verbose","RoamingSettings, AppSync, OutOfQuotaDialog, CatastrophicRestoreFailureDialog, RestoreOptInDialog, BackupTask, BootstrapRestore, Response Time","Microsoft-Windows-SettingSync/Operational, Microsoft-Windows-SettingSync/Debug, Microsoft-Windows-SettingSync/Analytic"
"Microsoft-Windows-Networking-Correlation","Microsoft-Windows-Networking-Correlation","8","83ed54f0-4d48-4e45-b16e-726ffd1fa4af","nettrace.dll","C:\Windows\system32\nettrace.dll","","C:\Windows\system32\nettrace.dll","Critical, Error, Warning, Information, Verbose","ActivityTransfer, ActivityStart, ActivityStop, ActivityPayloadIncluded, SendPath, ReceivePath, L3ConnectPath, L2ConnectPath, ClosePath, Authentication, Configuration, Global, Dropped, PiiPresent, Packet, Address, StdTemplateHint, StateTransition, Diagnostic","Microsoft-Windows-Networking-Correlation/Diagnostic"
"Microsoft-Windows-RTWorkQueue-Extended","Microsoft-Windows-RTWorkQueue-Extended","1","83faaa86-63c8-4dd8-a2da-fbadddfc0655","rtworkq.dll","C:\Windows\system32\rtworkq.dll","","C:\Windows\system32\rtworkq.dll","Information","","RTWorkQueueExtended"
"Microsoft-Windows-PnPMgrTriggerProvider","Microsoft-Windows-PnPMgrTriggerProvider","1","84051b98-f508-4e54-82fa-8865c697c3b1","microsoft-windows-kernel-pnp-events.dll","C:\Windows\system32\microsoft-windows-kernel-pnp-events.dll","","C:\Windows\system32\microsoft-windows-kernel-pnp-events.dll","Information","Keyword_DeviceArrivalEvent",""
"Microsoft-Windows-DUSER","Microsoft-Windows-DUSER","72","8429e243-345b-47c1-8a91-2c94caf0daab","duser.dll","C:\Windows\system32\duser.dll","","C:\Windows\system32\duser.dll","Information","Default, DUserSurface","Microsoft-Windows-DUSER/Diagnostic"
"Microsoft-Windows-TabletPC-MathInput","Microsoft-Windows-TabletPC-MathInput","81","8443ccb7-feb0-4b8d-8e28-8d4c7cb814e8","mip.exe","C:\Program Files\Common Files\Microsoft Shared\Ink\mip.exe","","C:\Program Files\Common Files\Microsoft Shared\Ink\mip.exe","Information","",""
"Microsoft-Windows-OLE-Perf","Microsoft-Windows-OLE-Perf","28","84958368-7da7-49a0-b33d-07fabb879626","combase.dll","C:\Windows\system32\combase.dll","","C:\Windows\system32\ole32.dll","Information","","Microsoft-Windows-OLE/Clipboard"
"Microsoft-Windows-KeyboardFilter","","46","84de80eb-86e8-4ff6-85a6-9319abd578a4","KeyboardFilterSvc.dll","C:\Windows\system32\KeyboardFilterSvc.dll","","C:\Windows\system32\KeyboardFilterSvc.dll","Error, Warning, Information, Verbose","","Microsoft-Windows-KeyboardFilter/Operational, Microsoft-Windows-KeyboardFilter/Admin, Microsoft-Windows-KeyboardFilter/Performance"
"Microsoft-Windows-AssignedAccess","","9","8530db6e-51c0-43d6-9d02-a8c2088526cd","embeddedlockdownwmi.dll","C:\Windows\system32\wbem\embeddedlockdownwmi.dll","","C:\Windows\system32\wbem\embeddedlockdownwmi.dll","Error, Information","","Microsoft-Windows-AssignedAccess/Operational, Microsoft-Windows-AssignedAccess/Admin"
"Microsoft-Windows-L2NACP","Microsoft-Windows-L2NACP","5","85fe7609-ff4a-48e9-9d50-12918e43e1da","l2nacp.dll","C:\Windows\system32\l2nacp.dll","","C:\Windows\system32\l2nacp.dll","Information","Credential, Filter, Authentication","Microsoft-Windows-WLAN-AutoConfig/Operational, Microsoft-Windows-Wired-AutoConfig/Operational, Microsoft-Windows-L2NA/Diagnostic"
"Microsoft-Windows-stobject","","47","86133982-63d7-4741-928e-ef1349b80219","stobject.dll","C:\Windows\System32\stobject.dll","","C:\Windows\System32\stobject.dll","Information","BatteryMeter, Slideshow, SSO, BatteryCriticalSystemNotification, Response Time","Microsoft-Windows-stobject/Diagnostic"
"Microsoft-Windows-ThemeUI","Microsoft-Windows-ThemeUI","19","869fb599-80aa-485d-bca7-db18d72b7219","themeui.dll","C:\Windows\System32\themeui.dll","","C:\Windows\System32\themeui.dll","Information","Response Time","Microsoft-Windows-ThemeUI/Diagnostic"
"Microsoft-Windows-MPEG2_DLNA-Encoder","Microsoft-Windows-MPEG-2 Encode/Mux for DLNA","20","86efff39-2bdd-4efd-bd0b-853d71b2a9dc","msmpeg2enc.dll","C:\Windows\system32\msmpeg2enc.dll","","C:\Windows\system32\msmpeg2enc.dll","Error, Information, Verbose","","muxencode"
"Microsoft-Windows-UIRibbon","Microsoft-Windows-UIRibbon","34","87d476fe-1a0f-4370-b785-60b028019693","UIRibbon.dll","C:\Windows\system32\UIRibbon.dll","","C:\Windows\system32\UIRibbon.dll","Information","Default","Microsoft-Windows-UIRibbon/Diagnostic"
"Microsoft-Windows-PushNotifications-Platform","Microsoft-Windows-PushNotifications-Platform","251","88cd9180-4491-4640-b571-e3bee2527943","wpncore.dll","C:\Windows\System32\wpncore.dll","","C:\Windows\System32\wpncore.dll","Error, Warning, Information, Verbose","wpndebug_cloudtoast_isolate, wpndebug_localtoast_isolate, wpndebug_raw_dropped, wpndebug_raw_isolate, wpnconn, wpnend, wpntp, wpnui, wpnplat, wpndbg, wpnprv, wpnperf_FirstCloudNotification, wpnperf_FirstCloudNotificationWithCloudImage, wpnperf_NewCloudNotificationArrival, wpnperf_NewCloudNotificationArrivalWithCloudImage, wpnperf_MoGoPanning, wpnperf_MoGoPanningWithCloudImage, wpnperf_Shutdown, wnptrans, wpntroubleshoot, wpndebug_cloudtile_isolate, wpndebug_connectivity, wpndebug_connectivity_isConnected, wpndebug_connectivity_error, wpndebug_platform_setting, wpndebug_localtile_isolate, wpndebug_polling_error, wpndev_NotificationE2E, Response Time","Microsoft-Windows-PushNotification-Platform/Operational, Microsoft-Windows-PushNotification-Platform/Debug, Microsoft-Windows-PushNotification-Platform/Admin"
"Microsoft-Windows-KdsSvc","Microsoft-Windows-KdsSvc","10","89203471-d554-47d4-bde4-7552ec219999","KdsCli.dll","C:\Windows\system32\KdsCli.dll","","C:\Windows\system32\KdsCli.dll","Error, Warning, Information","","Microsoft-Windows-KdsSvc/Operational"
"Microsoft-Windows-KnownFolders","Microsoft-Windows-Known Folders","4","8939299f-2315-4c5c-9b91-abb86aa0627d","shell32.dll","C:\Windows\system32\shell32.dll","","C:\Windows\system32\shell32.dll","Warning","","Microsoft-Windows-Known Folders API Service"
"Microsoft-Windows-EventSystem","Microsoft-Windows-EventSystem","28","899daace-4868-4295-afcd-9eb8fb497561","comres.dll","C:\Windows\system32\comres.dll","","C:\Windows\system32\comres.dll","","Classic","Application"
"Microsoft-Windows-CertificateServicesClient-CredentialRoaming","Microsoft-Windows-CertificateServicesClient-CredentialRoaming","16","89a2278b-c662-4aff-a06c-46ad3f220bca","dimsroam.dll","C:\Windows\system32\dimsroam.dll","C:\Windows\system32\dimsroam.dll","C:\Windows\system32\dimsroam.dll","Error, Warning, Information","","Application, Microsoft-Windows-CertificateServicesClient-CredentialRoaming/Operational"
"Microsoft-Windows-User Profiles Service","Microsoft-Windows-User Profile Service","79","89b1e9f0-5aff-44a6-9b44-0a07a7ce5845","profsvc.dll","C:\Windows\System32\profsvc.dll","","C:\Windows\System32\profsvc.dll","Error, Warning, Information","Response Time","Application, Microsoft-Windows-User Profile Service/Operational, Microsoft-Windows-User Profile Service/Diagnostic"
"Microsoft-Windows-Crypto-DPAPI","Microsoft-Windows-Crypto-DPAPI","10","89fe8f40-cdce-464e-8217-15ef97d4c7c3","dpapisrv.dll","C:\Windows\System32\dpapisrv.dll","","C:\Windows\System32\dpapisrv.dll","Error, Information","ETW_TASK_BACKUPSERVICE_OPERATION, ETW_TASK_MASTERKEY_OPERATION, ETW_TASK_DATAPROTECTION_OPERATION","Microsoft-Windows-Crypto-DPAPI/Operational, Microsoft-Windows-Crypto-DPAPI/BackUpKeySvc, Microsoft-Windows-Crypto-DPAPI/Debug"
"Microsoft-Windows-DirectSound","Microsoft-Windows-DirectSound","2","8a93b54b-c75a-49b5-a5be-9060715b1a33","dsound.dll","C:\Windows\System32\dsound.dll","","C:\Windows\System32\dsound.dll","Information","","Microsoft-Windows-DirectSound/Debug"
"Microsoft-Windows-Win32k","","263","8c416c79-d49b-4f01-a467-e56d3aa8234c","win32k.sys","C:\Windows\system32\win32k.sys","","C:\Windows\system32\win32k.sys","Error, Information, Verbose","Updates, Focus, UIPI, win32Power, Concurrency, UserActivity, UIUnresponsiveness, ThreadRundown, Rendering, ThreadInfo, MessagePump, MessagePumpInternalAndInput, TouchInput, TimerSurvey, PointerInput, AutoRotation, Contention, TimerInfo, ComponentHosting, TrappedACRendering, Response Time","Microsoft-Windows-Win32k/Tracing, Microsoft-Windows-Win32k/UIPI, Microsoft-Windows-Win32k/Power, Microsoft-Windows-Win32k/Concurrency, Microsoft-Windows-Win32k/Render, Microsoft-Windows-Win32k/Messages, Microsoft-Windows-Win32k/Contention"
"Microsoft-Windows-PortableDeviceStatusProvider","Microsoft-Windows-PortableDeviceStatus","20","8c63b5a5-b484-4381-892d-edd424582df7","PortableDeviceStatus.dll","C:\Windows\system32\PortableDeviceStatus.dll","","C:\Windows\system32\PortableDeviceStatus.dll","Information","","Microsoft-Windows-PortableDeviceStatusProvider/Analytic"
"Microsoft-Windows-IME-JPTIP","Microsoft-Windows-IME-JPTIP","3","8c8a69ad-cc89-481f-bbad-fd95b5006256","","C:\Windows\system32\IME\IMEJP\imJpTip.dll","","C:\Windows\system32\IME\IMEJP\imJpTip.dll","Information","Response Time","Microsoft-Windows-IME-JPTIP/Analytic"
